candidate_id,job_id,score,skills_match,experience_score,project_score,label
37566,3,66.5,6.7,30.0,26.2,average fit
37566,1,67.2,27.5,30.0,13.3,good fit
37567,5,47.8,0.0,30.0,14.2,average fit
37567,8,66.6,2.7,30.0,29.4,average fit
37567,2,57.7,2.5,30.0,29.1,poor fit
37568,1,50.8,0.0,30.0,16.2,good fit
37568,9,43.7,2.2,30.0,13.1,poor fit
37568,6,48.4,9.4,30.0,13.0,average fit
37569,1,57.8,1.2,30.0,24.8,poor fit
37569,6,39.5,2.1,30.0,12.1,poor fit
37570,9,77.5,19.6,29.5,25.5,good fit
37570,5,42.3,0.0,18.9,18.6,poor fit
37571,10,42.5,4.8,15.7,24.7,poor fit
37572,6,25.1,0.6,0.0,22.6,poor fit
37572,8,23.4,3.0,0.5,19.8,average fit
37572,5,38.2,18.8,0.0,16.1,poor fit
37573,7,75.9,14.3,30.0,29.0,average fit
37574,7,46.1,16.6,0.0,29.2,average fit
37575,2,52.1,0.0,27.6,22.2,good fit
37576,2,53.4,0.0,30.0,22.6,average fit
37577,6,59.6,9.3,30.0,24.8,average fit
37577,4,58.0,0.0,30.0,28.5,average fit
37578,4,54.6,0.0,30.0,26.6,good fit
37578,7,45.1,0.0,30.0,17.8,average fit
37578,10,55.5,0.0,30.0,29.5,poor fit
37579,9,39.3,0.0,30.0,11.0,poor fit
37580,7,88.1,32.3,30.0,26.0,average fit
37581,2,70.4,27.5,30.0,13.2,good fit
37582,6,42.4,0.9,30.0,10.6,poor fit
37583,3,49.1,0.0,30.0,18.4,good fit
37583,2,40.4,1.2,30.0,11.8,poor fit
37584,3,41.4,1.4,30.0,14.1,average fit
37585,9,70.0,27.0,30.0,12.9,average fit
37585,5,45.6,1.6,30.0,15.9,good fit
37585,6,54.8,2.3,30.0,18.0,good fit
37586,10,62.1,0.0,30.0,27.1,average fit
37587,2,47.1,0.6,30.0,15.3,average fit
37587,1,73.9,18.0,30.0,28.2,good fit
37587,5,49.4,0.0,30.0,17.1,good fit
37588,7,49.3,0.8,30.0,18.5,average fit
37588,5,55.4,2.9,30.0,23.3,average fit
37588,6,58.9,13.0,30.0,11.5,average fit
37589,5,73.2,20.0,30.0,26.0,good fit
37589,10,55.3,1.2,30.0,20.5,poor fit
37589,1,59.0,5.1,30.0,27.2,good fit
37590,10,44.2,0.0,30.0,13.3,average fit
37590,4,53.1,3.6,30.0,23.8,average fit
37590,5,54.8,2.4,30.0,20.6,average fit
37591,3,21.0,7.1,0.0,17.8,average fit
37591,10,23.2,1.6,0.0,24.6,poor fit
37592,8,41.4,0.4,30.0,14.8,average fit
37593,7,63.2,10.6,30.0,27.6,good fit
37593,9,45.8,0.0,30.0,17.4,average fit
37593,5,54.8,2.3,30.0,18.5,average fit
37594,9,51.8,0.0,30.0,24.9,average fit
37595,10,44.1,0.1,30.0,12.3,poor fit
37596,5,43.4,2.6,30.0,14.8,poor fit
37596,7,57.2,0.0,30.0,28.9,average fit
37596,6,54.2,1.9,30.0,26.8,good fit
37597,9,67.6,5.2,30.0,27.7,average fit
37597,10,53.0,2.4,30.0,18.0,average fit
37597,4,53.4,15.6,30.0,11.2,average fit
37598,9,47.9,0.2,30.0,16.9,good fit
37599,9,67.0,4.5,30.0,28.8,poor fit
37600,3,76.3,21.2,30.0,20.6,good fit
37600,4,52.0,1.8,30.0,16.3,average fit
37601,10,42.0,0.0,30.0,10.9,poor fit
37601,5,49.0,2.5,30.0,14.1,poor fit
37602,5,47.8,3.0,27.9,17.1,poor fit
37602,10,47.9,1.7,17.5,25.8,average fit
37603,6,71.8,20.1,30.0,25.2,average fit
37604,3,51.8,0.0,30.0,25.9,average fit
37604,9,50.7,0.9,30.0,20.2,average fit
37604,10,44.9,0.2,19.0,21.1,poor fit
37605,6,70.0,12.6,30.0,29.8,good fit
37606,9,71.0,18.6,30.0,18.4,good fit
37607,9,61.1,17.4,30.0,12.2,average fit
37607,1,64.7,25.9,30.0,10.5,good fit
37607,6,55.8,8.6,30.0,19.1,average fit
37608,5,49.3,0.0,30.0,23.0,average fit
37609,4,47.8,1.4,30.0,20.7,poor fit
37610,1,59.2,0.9,30.0,26.5,average fit
37611,9,68.6,19.0,30.0,22.5,poor fit
37612,5,39.4,0.0,30.0,14.1,poor fit
37612,3,52.0,7.3,28.6,11.1,average fit
37613,5,44.7,2.8,13.8,29.8,average fit
37614,6,48.3,5.8,30.0,15.1,average fit
37614,5,59.5,2.6,30.0,24.6,average fit
37615,1,58.0,12.1,30.0,11.2,average fit
37615,6,47.7,0.0,30.0,20.3,average fit
37616,5,48.4,0.0,30.0,22.6,poor fit
37616,4,44.8,0.0,30.0,15.9,poor fit
37617,10,47.0,2.1,30.0,11.0,poor fit
37617,1,51.3,5.5,30.0,12.3,average fit
37618,3,50.0,4.5,30.0,12.7,poor fit
37619,2,49.6,0.0,30.0,19.3,average fit
37619,9,68.8,8.3,30.0,26.9,average fit
37619,5,54.0,0.0,30.0,20.0,average fit
37620,7,19.4,0.0,2.5,15.4,poor fit
37620,3,27.0,5.4,0.0,21.1,poor fit
37620,5,25.3,1.8,0.0,21.9,average fit
37621,8,25.1,0.0,0.0,24.3,poor fit
37621,2,23.9,0.0,0.0,28.2,average fit
37622,1,43.1,0.0,30.0,16.8,poor fit
37622,3,55.5,0.0,30.0,23.2,average fit
37622,4,51.5,2.1,30.0,21.7,average fit
37623,9,51.0,0.0,30.0,25.6,good fit
37624,4,64.7,7.6,29.1,28.0,poor fit
37625,1,66.7,7.1,30.0,26.1,poor fit
37625,9,52.3,12.8,30.0,13.8,average fit
37626,6,59.1,20.8,20.7,21.1,average fit
37627,5,57.1,0.0,30.0,28.1,average fit
37628,10,28.7,4.0,1.4,22.9,average fit
37628,9,31.2,0.0,1.1,25.1,average fit
37628,4,28.7,0.3,3.0,26.3,poor fit
37629,2,47.0,0.0,30.0,20.6,poor fit
37629,8,72.8,12.7,30.0,25.3,good fit
37630,7,59.2,0.0,30.0,25.9,good fit
37631,5,47.0,1.5,30.0,14.9,good fit
37631,3,66.8,14.5,30.0,22.3,average fit
37631,10,56.2,9.3,30.0,20.3,poor fit
37632,8,55.2,0.0,30.0,21.3,average fit
37633,1,57.9,0.0,30.0,29.7,average fit
37634,2,62.8,0.0,30.0,28.4,average fit
37634,5,56.6,1.2,30.0,22.6,average fit
37634,4,58.8,5.6,30.0,21.6,average fit
37635,5,48.0,0.4,30.0,17.1,average fit
37636,10,32.9,2.6,11.5,20.9,average fit
37637,6,56.2,0.0,30.0,27.4,average fit
37637,4,57.3,8.7,30.0,18.3,poor fit
37637,9,44.2,0.0,30.0,16.8,poor fit
37638,6,48.6,6.7,23.7,18.6,average fit
37638,10,46.0,0.6,24.3,25.0,average fit
37638,1,51.5,8.4,30.0,11.1,average fit
37639,4,42.8,0.0,30.0,17.3,poor fit
37639,3,63.4,9.1,30.0,27.6,good fit
37639,5,60.6,2.1,30.0,24.0,average fit
37640,6,52.7,5.9,28.2,19.2,average fit
37640,4,44.5,0.0,30.0,10.7,poor fit
37640,7,52.5,0.0,30.0,26.9,poor fit
37641,4,48.9,2.5,30.0,15.2,good fit
37641,3,82.5,29.3,30.0,24.6,good fit
37642,10,56.5,0.0,30.0,25.5,good fit
37642,4,40.6,2.5,30.0,11.6,poor fit
37642,8,57.8,2.3,30.0,27.0,average fit
37643,8,57.1,2.1,30.0,29.0,poor fit
37643,9,55.2,6.7,30.0,19.9,average fit
37643,10,49.4,0.7,30.0,20.5,average fit
37644,10,52.0,0.0,30.0,23.7,poor fit
37644,1,58.4,3.8,30.0,23.3,poor fit
37644,6,49.4,2.5,30.0,12.1,average fit
37645,3,52.3,5.1,30.0,19.7,good fit
37645,1,62.9,13.9,30.0,21.6,average fit
37645,8,49.1,2.4,30.0,14.6,average fit
37646,9,59.0,11.0,30.0,18.2,average fit
37646,10,64.7,8.4,30.0,24.6,average fit
37647,5,41.3,1.6,30.0,10.7,average fit
37647,9,55.2,3.6,30.0,18.8,average fit
37647,2,53.1,0.9,30.0,26.8,good fit
37648,8,51.2,2.5,30.0,18.7,average fit
37648,2,51.9,1.4,30.0,16.0,average fit
37649,6,45.8,0.2,25.7,15.2,average fit
37650,2,71.5,17.2,30.0,27.6,average fit
37651,3,59.3,1.4,30.0,27.2,poor fit
37651,7,74.0,19.8,30.0,19.3,good fit
37651,5,46.3,2.6,30.0,14.2,average fit
37652,5,60.3,0.0,30.0,25.5,good fit
37652,4,46.1,2.0,28.4,12.0,good fit
37653,9,50.2,0.0,30.0,23.4,average fit
37653,3,59.6,2.8,30.0,26.2,average fit
37654,2,62.3,8.4,30.0,19.6,good fit
37654,10,56.5,2.1,30.0,21.9,good fit
37655,9,30.0,4.2,0.4,28.6,poor fit
37655,6,28.8,12.9,0.0,14.5,average fit
37656,3,59.8,4.9,30.0,28.4,average fit
37656,10,50.8,1.9,30.0,22.6,average fit
37657,4,51.6,3.1,30.0,20.5,average fit
37657,5,45.6,0.7,30.0,15.9,average fit
37658,8,53.2,8.4,30.0,15.1,average fit
37659,8,51.2,1.4,30.0,19.2,average fit
37660,4,45.5,3.8,30.0,11.0,poor fit
37661,1,47.8,0.0,30.0,15.9,average fit
37662,4,47.1,1.5,30.0,13.5,average fit
37663,10,56.5,1.0,30.0,26.5,good fit
37663,2,57.4,3.5,30.0,23.6,poor fit
37664,2,52.1,1.5,30.0,16.6,poor fit
37664,9,57.3,9.3,30.0,15.3,average fit
37664,7,52.8,0.0,30.0,27.0,average fit
37665,2,54.4,0.0,30.0,25.8,average fit
37665,8,49.9,20.6,7.3,22.2,average fit
37665,9,51.0,5.7,27.7,21.6,poor fit
37666,7,46.7,1.9,30.0,10.5,average fit
37666,8,53.3,7.4,30.0,16.3,average fit
37666,6,81.7,24.3,30.0,25.3,good fit
37667,9,56.5,0.0,30.0,28.0,poor fit
37667,10,66.5,20.9,18.9,24.6,average fit
37667,4,38.1,0.8,26.8,10.8,average fit
37668,8,45.2,2.4,30.0,12.3,average fit
37668,3,66.8,9.3,30.0,27.6,average fit
37668,5,75.5,17.5,30.0,23.5,good fit
37669,2,44.2,3.6,30.0,10.5,average fit
37669,10,47.0,5.6,30.0,10.7,good fit
37669,3,52.6,4.8,30.0,22.3,poor fit
37670,9,28.1,1.6,1.3,21.0,poor fit
37671,8,22.7,0.0,7.5,13.1,poor fit
37671,3,31.7,1.9,12.8,22.0,average fit
37671,1,41.0,1.5,13.0,22.0,poor fit
37672,2,43.6,0.0,30.0,10.4,average fit
37672,10,28.2,3.0,11.2,15.9,poor fit
37673,10,57.6,1.2,30.0,25.8,average fit
37673,3,56.9,2.4,30.0,23.2,good fit
37673,9,77.0,25.3,30.0,17.5,good fit
37674,5,40.8,0.0,30.0,14.9,average fit
37674,1,51.7,9.6,30.0,17.0,average fit
37674,3,43.3,2.4,30.0,10.5,poor fit
37675,4,56.2,2.6,30.0,28.1,average fit
37675,3,48.1,2.8,30.0,16.3,average fit
37675,9,62.3,7.5,30.0,26.1,good fit
37676,5,63.1,0.1,30.0,28.1,average fit
37676,8,52.5,3.6,30.0,21.2,poor fit
37677,8,42.3,0.8,23.8,18.9,poor fit
37677,6,39.0,0.0,12.7,29.2,poor fit
37678,4,55.7,4.2,30.0,22.3,poor fit
37678,7,82.5,23.0,30.0,28.5,good fit
37679,5,55.0,1.9,30.0,21.8,good fit
37679,7,49.3,0.9,30.0,20.8,average fit
37680,3,59.6,8.3,30.0,16.5,average fit
37681,6,56.4,1.8,30.0,23.7,average fit
37681,4,44.6,1.2,30.0,12.8,poor fit
37682,4,56.5,0.0,30.0,27.4,average fit
37683,7,50.8,2.9,30.0,14.5,good fit
37683,1,59.6,5.5,30.0,26.1,average fit
37683,3,60.2,22.9,30.0,11.9,good fit
37684,10,57.9,0.0,30.0,27.0,good fit
37684,7,56.0,18.2,30.0,10.8,good fit
37685,6,44.6,1.0,30.0,15.3,poor fit
37685,5,58.9,2.8,30.0,22.4,average fit
37686,3,54.8,2.2,30.0,18.0,poor fit
37687,6,46.5,0.7,30.0,16.3,average fit
37688,10,67.7,26.2,30.0,11.4,good fit
37688,8,53.2,4.1,30.0,23.8,average fit
37689,9,53.4,0.0,30.0,24.1,good fit
37690,10,21.9,0.0,0.0,20.7,poor fit
37690,3,23.7,8.6,3.6,15.0,poor fit
37691,3,58.4,8.4,30.0,21.5,poor fit
37692,9,62.4,1.5,30.0,27.5,average fit
37692,4,49.8,0.0,26.3,23.1,average fit
37693,1,57.9,5.1,30.0,21.9,good fit
37693,9,53.8,1.9,30.0,26.8,good fit
37693,3,43.9,0.0,30.0,12.5,poor fit
37694,10,54.0,0.0,28.6,25.7,average fit
37694,4,55.2,7.4,30.0,15.5,average fit
37695,5,13.9,0.0,0.0,18.6,poor fit
37696,3,47.5,2.2,30.0,18.3,good fit
37697,4,60.6,1.3,30.0,24.8,average fit
37698,6,57.2,1.0,30.0,22.3,average fit
37698,3,54.7,0.0,30.0,27.9,average fit
37698,2,54.3,0.0,30.0,22.9,average fit
37699,10,46.0,1.0,27.2,21.0,good fit
37699,1,58.0,9.6,30.0,16.0,average fit
37700,5,66.2,7.5,30.0,25.2,average fit
37700,7,59.3,2.7,30.0,23.6,average fit
37700,8,62.7,4.8,30.0,23.4,poor fit
37701,3,45.1,7.3,17.5,22.2,average fit
37701,7,52.8,0.0,26.2,28.7,average fit
37701,4,35.9,2.9,20.6,13.6,average fit
37702,5,58.0,2.8,30.0,28.4,average fit
37702,4,46.6,0.1,30.0,12.4,average fit
37702,10,48.3,0.0,30.0,13.7,poor fit
37703,3,60.3,0.8,30.0,28.7,average fit
37703,2,63.3,2.8,30.0,29.3,average fit
37704,2,73.9,17.7,30.0,27.0,good fit
37704,1,45.0,0.0,30.0,13.1,average fit
37704,9,47.8,2.4,30.0,13.4,average fit
37705,5,53.1,0.3,30.0,20.1,average fit
37705,8,56.8,5.3,30.0,26.3,average fit
37706,3,41.3,5.7,19.3,15.5,poor fit
37706,5,55.8,2.8,30.0,20.0,poor fit
37707,10,53.5,2.7,30.0,19.3,good fit
37707,5,45.9,0.0,30.0,14.5,good fit
37707,9,45.5,4.3,30.0,13.4,good fit
37708,5,50.5,2.7,30.0,19.8,good fit
37709,2,43.2,0.0,30.0,17.0,poor fit
37709,8,54.8,4.1,30.0,22.5,average fit
37710,9,41.8,0.0,30.0,11.2,poor fit
37710,4,55.8,0.0,30.0,25.8,average fit
37711,1,61.4,0.0,30.0,29.3,average fit
37712,7,76.7,16.9,30.0,24.9,good fit
37712,3,54.1,2.9,30.0,23.5,average fit
37712,1,56.6,15.1,30.0,13.1,average fit
37713,7,21.0,0.4,11.1,11.4,average fit
37713,2,54.7,8.1,30.0,16.4,average fit
37713,1,41.2,9.6,15.4,15.6,average fit
37714,8,58.6,8.2,23.4,24.9,average fit
37714,2,44.4,0.0,30.0,18.1,average fit
37715,1,49.4,6.6,30.0,15.2,average fit
37715,5,49.3,6.9,30.0,10.9,average fit
37715,2,70.1,14.3,30.0,23.5,average fit
37716,4,70.0,14.4,30.0,21.7,good fit
37716,10,44.7,0.0,30.0,18.0,average fit
37716,9,45.8,0.3,30.0,14.9,good fit
37717,1,60.9,3.8,30.0,23.1,poor fit
37718,4,54.2,9.6,30.0,11.2,average fit
37719,8,58.0,10.9,30.0,13.0,average fit
37719,1,57.2,2.6,30.0,25.2,average fit
37719,4,84.0,20.1,30.0,29.2,good fit
37720,1,72.1,19.9,26.1,24.0,good fit
37720,8,51.8,0.0,22.5,27.0,average fit
37720,9,62.4,7.4,30.0,24.9,poor fit
37721,3,55.0,2.9,30.0,26.9,average fit
37722,1,28.9,0.0,16.7,13.2,poor fit
37722,9,45.4,1.2,30.0,12.8,poor fit
37722,5,35.0,0.0,17.8,19.7,poor fit
37723,10,54.0,7.2,30.0,15.7,average fit
37723,6,63.9,6.7,30.0,28.1,average fit
37723,7,58.9,2.4,30.0,25.0,average fit
37724,10,43.5,2.5,30.0,11.7,average fit
37725,4,47.4,7.4,30.0,12.6,average fit
37725,6,60.7,0.0,30.0,28.7,average fit
37725,2,62.5,5.7,30.0,24.6,poor fit
37726,7,61.8,0.0,30.0,27.3,average fit
37726,5,57.4,1.0,30.0,29.3,average fit
37727,4,39.5,2.7,6.9,29.3,average fit
37727,10,23.7,7.2,4.4,10.7,poor fit
37728,9,56.3,4.6,30.0,23.6,average fit
37729,4,49.2,0.2,30.0,19.4,average fit
37729,7,53.3,4.7,30.0,15.1,average fit
37730,9,42.4,0.0,30.0,13.7,poor fit
37731,1,55.4,2.0,30.0,23.5,poor fit
37731,2,73.3,28.0,30.0,11.9,good fit
37732,4,40.3,0.0,30.0,15.1,poor fit
37732,1,41.8,0.0,30.0,11.7,poor fit
37733,4,62.0,3.2,30.0,28.3,average fit
37733,6,59.7,5.2,30.0,25.9,good fit
37734,5,68.9,26.6,27.3,18.1,average fit
37734,7,46.5,0.0,27.7,16.6,good fit
37735,7,74.2,22.7,30.0,23.4,average fit
37736,4,54.9,0.0,30.0,26.4,average fit
37736,1,54.6,1.8,30.0,18.5,average fit
37737,5,45.0,0.0,18.7,21.3,average fit
37738,8,51.5,9.5,30.0,12.4,average fit
37738,7,47.7,0.0,30.0,22.1,average fit
37738,5,44.6,0.0,30.0,15.9,poor fit
37739,4,54.4,13.2,30.0,10.6,average fit
37739,10,54.2,0.7,25.7,26.8,average fit
37739,6,31.9,0.2,20.0,14.3,poor fit
37740,8,52.7,6.7,30.0,15.2,good fit
37740,2,61.7,4.2,30.0,25.9,good fit
37740,3,44.1,0.1,30.0,18.7,average fit
37741,3,38.9,2.7,30.0,11.0,poor fit
37741,7,58.3,0.0,30.0,24.9,poor fit
37742,10,31.7,2.3,7.0,23.3,average fit
37743,2,54.2,7.0,30.0,13.1,average fit
37743,5,46.0,0.0,30.0,18.8,average fit
37744,5,50.9,0.0,30.0,19.3,average fit
37745,6,70.8,9.6,30.0,28.7,average fit
37745,7,53.5,0.0,30.0,22.2,average fit
37745,8,53.6,6.2,30.0,13.1,average fit
37746,8,23.8,0.0,8.7,19.7,poor fit
37746,3,25.3,1.7,12.3,15.2,poor fit
37746,9,47.4,2.5,30.0,16.2,average fit
37747,1,51.3,8.8,30.0,10.5,average fit
37748,3,36.8,0.4,16.4,21.6,poor fit
37748,6,34.6,1.9,18.5,12.6,average fit
37749,6,25.4,4.5,0.3,18.5,average fit
37749,3,24.1,5.3,2.2,14.7,average fit
37749,1,24.6,8.3,0.0,15.3,poor fit
37750,10,39.8,0.0,11.6,26.0,poor fit
37750,6,51.1,5.9,17.8,26.2,average fit
37751,3,57.5,6.4,30.0,21.8,poor fit
37751,5,46.1,2.6,30.0,14.1,average fit
37752,4,58.9,4.9,30.0,26.5,average fit
37753,10,64.3,2.2,30.0,29.0,average fit
37753,4,69.1,11.8,30.0,28.0,good fit
37754,1,48.2,4.5,30.0,10.3,good fit
37755,2,24.9,2.1,2.9,23.4,average fit
37755,7,24.5,2.8,0.0,19.4,average fit
37755,3,32.4,2.3,0.7,25.3,poor fit
37756,4,58.8,1.5,30.0,23.7,poor fit
37756,3,47.0,0.0,27.4,16.0,average fit
37757,5,51.3,1.7,30.0,19.0,average fit
37757,8,59.1,7.3,30.0,25.8,poor fit
37758,4,59.1,0.3,30.0,27.7,good fit
37758,10,72.9,24.0,30.0,16.2,average fit
37758,9,43.0,0.0,30.0,13.0,poor fit
37759,4,52.8,0.0,30.0,25.3,average fit
37759,6,62.8,15.6,30.0,15.4,average fit
37759,3,64.6,22.5,30.0,15.5,good fit
37760,4,58.5,1.4,30.0,23.0,good fit
37761,2,74.7,23.5,30.0,23.5,good fit
37762,10,30.0,0.0,12.2,16.4,poor fit
37762,1,65.0,19.8,28.8,16.6,average fit
37762,7,50.2,9.1,29.6,14.2,average fit
37763,6,46.4,1.6,30.0,11.1,average fit
37763,4,60.6,2.3,30.0,29.7,average fit
37763,7,54.7,0.0,30.0,21.0,poor fit
37764,3,39.5,0.0,30.0,10.3,average fit
37764,1,55.1,0.0,30.0,24.3,average fit
37765,7,58.7,0.0,30.0,28.4,average fit
37765,1,54.9,0.0,30.0,20.4,average fit
37766,6,55.6,7.0,30.0,14.0,good fit
37766,10,52.6,2.6,30.0,17.9,average fit
37766,1,47.9,3.8,30.0,14.0,average fit
37767,3,55.2,4.6,30.0,20.8,good fit
37768,3,43.6,0.0,30.0,12.2,average fit
37768,10,58.2,0.9,30.0,25.4,average fit
37769,10,51.6,3.8,30.0,22.8,average fit
37770,5,63.6,2.7,30.0,28.1,good fit
37771,8,28.0,2.7,3.3,25.4,poor fit
37771,1,36.0,7.8,0.0,27.9,poor fit
37772,3,65.0,2.3,30.0,28.8,average fit
37773,5,45.3,1.3,30.0,14.3,average fit
37773,4,44.0,0.0,30.0,18.4,poor fit
37773,8,43.5,4.0,30.0,11.8,poor fit
37774,2,47.1,0.0,30.0,14.6,good fit
37775,6,27.4,4.2,3.5,20.0,average fit
37775,5,10.2,1.6,0.0,11.1,average fit
37776,10,32.1,2.8,6.0,19.3,poor fit
37776,4,33.1,0.0,9.7,22.0,poor fit
37777,4,56.6,5.7,30.0,17.9,average fit
37778,2,52.0,2.8,30.0,17.0,average fit
37779,5,55.9,0.4,30.0,25.1,poor fit
37779,6,40.4,1.0,23.0,19.0,poor fit
37779,8,56.9,0.0,30.0,26.0,average fit
37780,9,63.7,7.4,30.0,27.7,poor fit
37780,6,42.1,0.2,20.6,26.2,poor fit
37780,8,47.7,0.0,30.0,18.3,average fit
37781,9,59.4,0.3,30.0,25.0,good fit
37782,9,48.9,3.7,30.0,11.6,good fit
37783,3,42.0,3.0,30.0,11.2,poor fit
37783,4,54.5,1.9,30.0,24.5,good fit
37784,4,39.6,0.0,30.0,11.4,poor fit
37784,2,69.1,25.6,30.0,16.9,poor fit
37785,9,53.2,0.0,30.0,24.8,average fit
37785,5,53.2,0.0,30.0,26.7,average fit
37785,7,56.1,20.0,30.0,10.0,average fit
37786,9,61.5,20.1,30.0,10.4,good fit
37786,2,60.0,1.3,30.0,26.4,poor fit
37787,1,41.3,0.0,30.0,14.6,poor fit
37788,5,43.4,0.0,30.0,14.9,poor fit
37789,2,43.8,0.0,30.0,10.4,poor fit
37789,7,42.5,0.0,27.6,11.0,poor fit
37789,6,39.5,5.9,14.5,22.6,poor fit
37790,7,44.5,0.7,30.0,12.0,poor fit
37791,1,51.6,0.2,30.0,16.6,average fit
37791,10,65.6,9.0,30.0,22.6,average fit
37792,10,61.1,8.1,30.0,20.0,average fit
37792,3,57.4,0.0,30.0,28.6,good fit
37792,7,42.9,1.2,30.0,10.3,poor fit
37793,8,58.3,2.3,30.0,27.1,average fit
37793,9,45.1,7.3,30.0,10.5,average fit
37793,7,62.6,0.9,30.0,28.8,average fit
37794,7,53.9,8.6,30.0,16.0,average fit
37795,6,58.9,14.6,30.0,15.5,average fit
37795,5,43.0,1.2,30.0,14.7,poor fit
37795,9,59.1,0.0,30.0,29.7,average fit
37796,9,60.0,8.0,30.0,20.2,poor fit
37796,3,74.1,9.2,30.0,29.9,average fit
37797,7,20.4,0.7,3.0,17.7,average fit
37797,4,41.3,7.8,2.5,29.2,poor fit
37798,6,77.2,13.9,30.0,29.8,good fit
37799,8,53.9,1.6,30.0,23.2,poor fit
37799,6,57.9,0.0,30.0,30.0,average fit
37799,4,48.5,2.0,30.0,17.2,average fit
37800,3,67.4,11.8,30.0,29.8,good fit
37800,10,61.7,8.4,30.0,21.9,average fit
37801,1,38.0,20.1,0.0,14.8,average fit
37801,3,37.8,5.6,0.0,28.0,poor fit
37802,8,60.3,5.0,30.0,22.8,average fit
37802,3,53.7,0.0,30.0,23.6,average fit
37802,5,53.5,2.3,30.0,18.2,average fit
37803,2,72.8,11.8,30.0,26.7,good fit
37804,7,58.2,2.9,30.0,21.5,poor fit
37805,10,85.7,30.8,27.7,29.4,good fit
37805,7,53.2,0.0,30.0,23.5,good fit
37806,8,54.6,5.6,30.0,21.7,average fit
37806,7,55.6,2.0,30.0,23.1,average fit
37806,6,60.6,0.0,30.0,26.6,average fit
37807,10,40.4,0.0,30.0,11.6,poor fit
37808,4,78.2,24.0,30.0,22.7,good fit
37809,7,64.2,7.2,30.0,22.9,average fit
37809,6,38.5,0.0,19.4,17.4,poor fit
37809,1,63.1,1.0,30.0,28.5,average fit
37810,5,48.9,1.1,30.0,17.3,good fit
37810,8,49.8,5.6,30.0,11.3,average fit
37810,1,72.5,19.4,30.0,20.0,good fit
37811,8,48.1,1.4,30.0,20.0,average fit
37811,7,49.8,0.0,30.0,15.3,average fit
37811,2,44.3,0.9,30.0,15.6,poor fit
37812,6,28.0,0.0,0.4,26.1,poor fit
37812,10,18.5,2.0,0.0,13.9,average fit
37813,4,18.2,0.0,4.0,15.0,poor fit
37813,1,21.2,2.3,0.0,18.5,poor fit
37814,8,61.6,5.3,28.5,23.3,average fit
37815,4,36.7,10.7,0.0,24.1,average fit
37815,8,27.7,1.0,0.0,25.3,poor fit
37815,1,27.2,0.0,3.7,23.3,poor fit
37816,3,70.2,13.5,30.0,29.2,good fit
37816,5,62.3,1.6,30.0,29.3,average fit
37817,7,54.8,2.5,30.0,18.4,good fit
37818,2,38.3,0.0,30.0,12.3,average fit
37819,7,58.5,0.0,30.0,24.4,average fit
37819,4,51.3,0.0,30.0,22.2,average fit
37819,1,46.9,4.9,30.0,10.6,good fit
37820,10,41.3,13.0,2.5,20.9,average fit
37820,6,34.7,0.0,2.5,28.9,poor fit
37820,8,36.2,3.0,2.2,27.9,poor fit
37821,1,66.3,5.4,30.0,26.2,poor fit
37821,5,44.6,2.5,30.0,13.4,average fit
37821,10,38.5,0.0,22.9,12.3,average fit
37822,9,59.4,13.1,30.0,12.3,average fit
37823,1,72.4,10.9,30.0,29.6,average fit
37823,4,57.0,5.7,30.0,23.0,average fit
37823,2,55.6,0.0,30.0,24.9,average fit
37824,5,44.7,0.0,18.0,24.8,poor fit
37824,1,38.4,6.8,17.2,10.8,poor fit
37824,10,40.3,4.1,7.0,28.1,average fit
37825,2,60.0,2.9,30.0,28.1,average fit
37826,6,53.0,0.0,30.0,21.6,average fit
37827,6,56.0,6.9,30.0,17.4,average fit
37828,9,58.5,21.2,30.0,10.3,average fit
37828,4,51.8,6.9,30.0,16.0,good fit
37828,10,58.8,7.9,30.0,16.9,good fit
37829,7,54.3,0.0,30.0,22.3,poor fit
37830,5,53.4,2.9,30.0,16.3,average fit
37830,6,56.2,0.4,30.0,25.1,poor fit
37830,10,49.1,0.3,30.0,14.0,good fit
37831,7,48.1,0.0,30.0,14.1,average fit
37831,10,60.9,8.2,30.0,20.9,average fit
37831,4,52.9,0.8,30.0,26.6,average fit
37832,6,65.1,15.6,30.0,24.0,average fit
37833,8,36.6,6.2,8.0,27.0,average fit
37833,1,30.8,0.0,12.6,14.8,poor fit
37833,2,62.6,0.0,30.0,29.7,average fit
37834,7,51.1,2.8,30.0,22.4,average fit
37835,9,31.1,0.0,0.0,26.7,poor fit
37835,1,39.2,22.5,1.7,15.2,poor fit
37836,10,59.1,17.7,21.1,17.9,good fit
37836,9,64.9,5.5,30.0,25.6,good fit
37837,5,46.7,1.7,30.0,16.2,average fit
37837,3,50.3,0.0,30.0,24.1,good fit
37838,10,41.4,0.0,15.6,25.5,average fit
37838,6,32.2,0.4,13.5,14.1,poor fit
37838,7,52.8,0.0,30.0,22.2,average fit
37839,8,45.1,0.0,30.0,11.0,average fit
37839,4,57.3,13.4,30.0,15.4,average fit
37839,1,56.0,2.9,30.0,26.9,poor fit
37840,5,45.2,0.0,30.0,11.7,poor fit
37840,10,55.8,0.0,30.0,26.9,average fit
37840,2,57.0,0.0,30.0,25.3,poor fit
37841,3,49.9,0.0,30.0,17.3,average fit
37841,4,61.5,14.2,30.0,21.8,average fit
